id;user_id;search_type;company_name;domain;functions;geography;seniority;status;result_url;error_message;excel_file_name;created_at;updated_at;results_per_function
503c4b3e-c135-44c7-946b-73172370d338;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;error;;"⚠️ Domain and Person Seniority are missing.
Please update the fields and try again.

Domain missing in:
 - Sr No: 1 | Row index: 0 | Company: 1&1 Versatel GmbH
 - Sr No: 2 | Row index: 1 | Company: 2 W Beteiligungsgesellschaft mbH
 - Sr No: 3 | Row index: 2 | Company: 3A Composites GmbH
 - Sr No: 4 | Row index: 3 | Company: 4Press GmbH & Co. KG
 - Sr No: 5 | Row index: 4 | Company: 7Learnings GmbH
 - Sr No: 6 | Row index: 5 | Company: A.I.B. GmbH
 - Sr No: 7 | Row index: 6 | Company: ABK Allgemeine Beamten Bank AG
 - Sr No: 8 | Row index: 7 | Company: AGILA Haustierversicherung AG
 - Sr No: 9 | Row index: 8 | Company: AIPERIA GmbH
 - Sr No: 10 | Row index: 9 | Company: AMVisor GmbH
 - Sr No: 11 | Row index: 10 | Company: ARGUS DATA INSIGHTS Deutschland GmbH
 - Sr No: 12 | Row index: 11 | Company: ARNDT GmbH & Co.KG
 - Sr No: 13 | Row index: 12 | Company: AS-KA GmbH & Co. KG
 - Sr No: 14 | Row index: 13 | Company: AUTO1 Group
 - Sr No: 15 | Row index: 14 | Company: AVIXA Germany
 - Sr No: 16 | Row index: 15 | Company: AZ fundraising services GmbH & Co. KG
 - Sr No: 17 | Row index: 16 | Company: Aareal First Financial Solutions AG
 - Sr No: 18 | Row index: 17 | Company: Abacus Umantis GmbH
 - Sr No: 19 | Row index: 18 | Company: Acceleraid
 - Sr No: 20 | Row index: 19 | Company: Adtraction
 - Sr No: 21 | Row index: 20 | Company: Adtraction Deutschland GmbH
 - Sr No: 22 | Row index: 21 | Company: Advanced UniByte GmbH
 - Sr No: 23 | Row index: 22 | Company: AdvoNeo Schuldnerberatung
 - Sr No: 24 | Row index: 23 | Company: Ai-Bridge GmbH
 - Sr No: 25 | Row index: 24 | Company: AirLST GmbH
 - Sr No: 26 | Row index: 25 | Company: Alasco GmbH
 - Sr No: 27 | Row index: 26 | Company: Alfred Kärcher Vertriebs-GmbH
 - Sr No: 28 | Row index: 27 | Company: Allergopharma GmbH & Co. KG
 - Sr No: 29 | Row index: 28 | Company: Ankercloud GmbH
 - Sr No: 30 | Row index: 29 | Company: Arvana GmbH
 - Sr No: 31 | Row index: 30 | Company: Arvato SE – Consumer Products
 - Sr No: 32 | Row index: 31 | Company: Arvato Systems GmbH
 - Sr No: 33 | Row index: 32 | Company: Asahi Brands Germany GmbH
 - Sr No: 34 | Row index: 33 | Company: Autobrains AI Technologies GmbH
 - Sr No: 35 | Row index: 34 | Company: B+D Unternehmensgruppe
 - Sr No: 36 | Row index: 35 | Company: B2B GmbH
 - Sr No: 37 | Row index: 36 | Company: BHC Gummi Metall GmbH
 - Sr No: 38 | Row index: 37 | Company: BIOMERIEUX
 - Sr No: 39 | Row index: 38 | Company: BRITA Vivreau GmbH
 - Sr No: 40 | Row index: 39 | Company: Bakic Packaging GmbH
 - Sr No: 41 | Row index: 40 | Company: Baqend GmbH
 - Sr No: 42 | Row index: 41 | Company: BauWatch Projekt Service GmbH
 - Sr No: 43 | Row index: 42 | Company: Beautinda GmbH
 - Sr No: 44 | Row index: 43 | Company: Bechtle GmbH IT-Systemhaus Dortmund
 - Sr No: 45 | Row index: 44 | Company: Berenberg
 - Sr No: 46 | Row index: 45 | Company: Bioprojet Deutschland GmbH
 - Sr No: 47 | Row index: 46 | Company: Bourns Electronics GmbH
 - Sr No: 48 | Row index: 47 | Company: Bremer Tageszeitungen AG
 - Sr No: 49 | Row index: 48 | Company: Brenner Verpackung GmbH & Co. KG
 - Sr No: 50 | Row index: 49 | Company: Brunel GmbH
 - Sr No: 51 | Row index: 50 | Company: Bundesdruckerei-Gruppe
 - Sr No: 52 | Row index: 51 | Company: Byodo Naturkost GmbH
 - Sr No: 53 | Row index: 52 | Company: Bönninghoff GmbH
 - Sr No: 54 | Row index: 53 | Company: C.HAFNER GmbH + Co. KG
 - Sr No: 55 | Row index: 54 | Company: CENDAS GmbH
 - Sr No: 56 | Row index: 55 | Company: CERTUSS GmbH
 - Sr No: 57 | Row index: 56 | Company: CHAMELAION GmbH
 - Sr No: 58 | Row index: 57 | Company: CHEFS CULINAR Nord-Ost GmbH & Co. KG
 - Sr No: 59 | Row index: 58 | Company: CHEP Deutschland GmbH
 - Sr No: 60 | Row index: 59 | Company: CO2OPT GmbH
 - Sr No: 61 | Row index: 60 | Company: CONTACT Software GmbH
 - Sr No: 62 | Row index: 61 | Company: CREALOGIX (Deutschland) GmbH
 - Sr No: 63 | Row index: 62 | Company: CUREosity GmbH
 - Sr No: 64 | Row index: 63 | Company: Carysil GmbH
 - Sr No: 65 | Row index: 64 | Company: Celonis SE
 - Sr No: 66 | Row index: 65 | Company: Cerpro GmbH
 - Sr No: 67 | Row index: 66 | Company: Channel Pilot Solutions GmbH
 - Sr No: 68 | Row index: 67 | Company: Choco Communications GmbH
 - Sr No: 69 | Row index: 68 | Company: CoFo Räuchle GmbH
 - Sr No: 70 | Row index: 69 | Company: CoachHub GmbH
 - Sr No: 71 | Row index: 70 | Company: Cochlear Deutschland GmbH & Co. KG
 - Sr No: 72 | Row index: 71 | Company: CoffeeCup GmbH
 - Sr No: 73 | Row index: 72 | Company: CogVis Software und Consulting GmbH
 - Sr No: 74 | Row index: 73 | Company: CompuGroup Medical Deutschland AG
 - Sr No: 75 | Row index: 74 | Company: Computacenter AG & Co. oHG
 - Sr No: 76 | Row index: 75 | Company: Constaff GmbH
 - Sr No: 77 | Row index: 76 | Company: Converge Technology Solutions GmbH
 - Sr No: 78 | Row index: 77 | Company: Creation Willi Geller Deutschland GmbH
 - Sr No: 79 | Row index: 78 | Company: Creative Dreams c/o barkerz GmbH
 - Sr No: 80 | Row index: 79 | Company: Creditplus Bank AG
 - Sr No: 81 | Row index: 80 | Company: Creditreform
 - Sr No: 82 | Row index: 81 | Company: DACHSER SE
 - Sr No: 83 | Row index: 82 | Company: DAKO GmbH
 - Sr No: 84 | Row index: 83 | Company: DAW SE
 - Sr No: 85 | Row index: 84 | Company: DELTA DORE RADEMACHER GmbH
 - Sr No: 86 | Row index: 85 | Company: DELTA Electronics (Germany) GmbH
 - Sr No: 87 | Row index: 86 | Company: DEWIMED Medizintechnik GmbH
 - Sr No: 88 | Row index: 87 | Company: DHL Global Forwarding
 - Sr No: 89 | Row index: 88 | Company: DOCTOS GmbH
 - Sr No: 90 | Row index: 89 | Company: Dach für Dach GmbH
 - Sr No: 91 | Row index: 90 | Company: Darguner Brauerei GmbH
 - Sr No: 92 | Row index: 91 | Company: De Lage Landen Leasing GmbH
 - Sr No: 93 | Row index: 92 | Company: DeepImmo GmbH
 - Sr No: 94 | Row index: 93 | Company: Degura GmbH
 - Sr No: 95 | Row index: 94 | Company: Deutsche Bahn AG
 - Sr No: 96 | Row index: 95 | Company: DevBoost GmbH
 - Sr No: 97 | Row index: 96 | Company: Doctolib GmbH

Person Seniority missing in:
 - Sr No: 1 | Row index: 0 | Company: 1&1 Versatel GmbH
 - Sr No: 2 | Row index: 1 | Company: 2 W Beteiligungsgesellschaft mbH
 - Sr No: 3 | Row index: 2 | Company: 3A Composites GmbH
 - Sr No: 4 | Row index: 3 | Company: 4Press GmbH & Co. KG
 - Sr No: 5 | Row index: 4 | Company: 7Learnings GmbH
 - Sr No: 6 | Row index: 5 | Company: A.I.B. GmbH
 - Sr No: 7 | Row index: 6 | Company: ABK Allgemeine Beamten Bank AG
 - Sr No: 8 | Row index: 7 | Company: AGILA Haustierversicherung AG
 - Sr No: 9 | Row index: 8 | Company: AIPERIA GmbH
 - Sr No: 10 | Row index: 9 | Company: AMVisor GmbH
 - Sr No: 11 | Row index: 10 | Company: ARGUS DATA INSIGHTS Deutschland GmbH
 - Sr No: 12 | Row index: 11 | Company: ARNDT GmbH & Co.KG
 - Sr No: 13 | Row index: 12 | Company: AS-KA GmbH & Co. KG
 - Sr No: 14 | Row index: 13 | Company: AUTO1 Group
 - Sr No: 15 | Row index: 14 | Company: AVIXA Germany
 - Sr No: 16 | Row index: 15 | Company: AZ fundraising services GmbH & Co. KG
 - Sr No: 17 | Row index: 16 | Company: Aareal First Financial Solutions AG
 - Sr No: 18 | Row index: 17 | Company: Abacus Umantis GmbH
 - Sr No: 19 | Row index: 18 | Company: Acceleraid
 - Sr No: 20 | Row index: 19 | Company: Adtraction
 - Sr No: 21 | Row index: 20 | Company: Adtraction Deutschland GmbH
 - Sr No: 22 | Row index: 21 | Company: Advanced UniByte GmbH
 - Sr No: 23 | Row index: 22 | Company: AdvoNeo Schuldnerberatung
 - Sr No: 24 | Row index: 23 | Company: Ai-Bridge GmbH
 - Sr No: 25 | Row index: 24 | Company: AirLST GmbH
 - Sr No: 26 | Row index: 25 | Company: Alasco GmbH
 - Sr No: 27 | Row index: 26 | Company: Alfred Kärcher Vertriebs-GmbH
 - Sr No: 28 | Row index: 27 | Company: Allergopharma GmbH & Co. KG
 - Sr No: 29 | Row index: 28 | Company: Ankercloud GmbH
 - Sr No: 30 | Row index: 29 | Company: Arvana GmbH
 - Sr No: 31 | Row index: 30 | Company: Arvato SE – Consumer Products
 - Sr No: 32 | Row index: 31 | Company: Arvato Systems GmbH
 - Sr No: 33 | Row index: 32 | Company: Asahi Brands Germany GmbH
 - Sr No: 34 | Row index: 33 | Company: Autobrains AI Technologies GmbH
 - Sr No: 35 | Row index: 34 | Company: B+D Unternehmensgruppe
 - Sr No: 36 | Row index: 35 | Company: B2B GmbH
 - Sr No: 37 | Row index: 36 | Company: BHC Gummi Metall GmbH
 - Sr No: 38 | Row index: 37 | Company: BIOMERIEUX
 - Sr No: 39 | Row index: 38 | Company: BRITA Vivreau GmbH
 - Sr No: 40 | Row index: 39 | Company: Bakic Packaging GmbH
 - Sr No: 41 | Row index: 40 | Company: Baqend GmbH
 - Sr No: 42 | Row index: 41 | Company: BauWatch Projekt Service GmbH
 - Sr No: 43 | Row index: 42 | Company: Beautinda GmbH
 - Sr No: 44 | Row index: 43 | Company: Bechtle GmbH IT-Systemhaus Dortmund
 - Sr No: 45 | Row index: 44 | Company: Berenberg
 - Sr No: 46 | Row index: 45 | Company: Bioprojet Deutschland GmbH
 - Sr No: 47 | Row index: 46 | Company: Bourns Electronics GmbH
 - Sr No: 48 | Row index: 47 | Company: Bremer Tageszeitungen AG
 - Sr No: 49 | Row index: 48 | Company: Brenner Verpackung GmbH & Co. KG
 - Sr No: 50 | Row index: 49 | Company: Brunel GmbH
 - Sr No: 51 | Row index: 50 | Company: Bundesdruckerei-Gruppe
 - Sr No: 52 | Row index: 51 | Company: Byodo Naturkost GmbH
 - Sr No: 53 | Row index: 52 | Company: Bönninghoff GmbH
 - Sr No: 54 | Row index: 53 | Company: C.HAFNER GmbH + Co. KG
 - Sr No: 55 | Row index: 54 | Company: CENDAS GmbH
 - Sr No: 56 | Row index: 55 | Company: CERTUSS GmbH
 - Sr No: 57 | Row index: 56 | Company: CHAMELAION GmbH
 - Sr No: 58 | Row index: 57 | Company: CHEFS CULINAR Nord-Ost GmbH & Co. KG
 - Sr No: 59 | Row index: 58 | Company: CHEP Deutschland GmbH
 - Sr No: 60 | Row index: 59 | Company: CO2OPT GmbH
 - Sr No: 61 | Row index: 60 | Company: CONTACT Software GmbH
 - Sr No: 62 | Row index: 61 | Company: CREALOGIX (Deutschland) GmbH
 - Sr No: 63 | Row index: 62 | Company: CUREosity GmbH
 - Sr No: 64 | Row index: 63 | Company: Carysil GmbH
 - Sr No: 65 | Row index: 64 | Company: Celonis SE
 - Sr No: 66 | Row index: 65 | Company: Cerpro GmbH
 - Sr No: 67 | Row index: 66 | Company: Channel Pilot Solutions GmbH
 - Sr No: 68 | Row index: 67 | Company: Choco Communications GmbH
 - Sr No: 69 | Row index: 68 | Company: CoFo Räuchle GmbH
 - Sr No: 70 | Row index: 69 | Company: CoachHub GmbH
 - Sr No: 71 | Row index: 70 | Company: Cochlear Deutschland GmbH & Co. KG
 - Sr No: 72 | Row index: 71 | Company: CoffeeCup GmbH
 - Sr No: 73 | Row index: 72 | Company: CogVis Software und Consulting GmbH
 - Sr No: 74 | Row index: 73 | Company: CompuGroup Medical Deutschland AG
 - Sr No: 75 | Row index: 74 | Company: Computacenter AG & Co. oHG
 - Sr No: 76 | Row index: 75 | Company: Constaff GmbH
 - Sr No: 77 | Row index: 76 | Company: Converge Technology Solutions GmbH
 - Sr No: 78 | Row index: 77 | Company: Creation Willi Geller Deutschland GmbH
 - Sr No: 79 | Row index: 78 | Company: Creative Dreams c/o barkerz GmbH
 - Sr No: 80 | Row index: 79 | Company: Creditplus Bank AG
 - Sr No: 81 | Row index: 80 | Company: Creditreform
 - Sr No: 82 | Row index: 81 | Company: DACHSER SE
 - Sr No: 83 | Row index: 82 | Company: DAKO GmbH
 - Sr No: 84 | Row index: 83 | Company: DAW SE
 - Sr No: 85 | Row index: 84 | Company: DELTA DORE RADEMACHER GmbH
 - Sr No: 86 | Row index: 85 | Company: DELTA Electronics (Germany) GmbH
 - Sr No: 87 | Row index: 86 | Company: DEWIMED Medizintechnik GmbH
 - Sr No: 88 | Row index: 87 | Company: DHL Global Forwarding
 - Sr No: 89 | Row index: 88 | Company: DOCTOS GmbH
 - Sr No: 90 | Row index: 89 | Company: Dach für Dach GmbH
 - Sr No: 91 | Row index: 90 | Company: Darguner Brauerei GmbH
 - Sr No: 92 | Row index: 91 | Company: De Lage Landen Leasing GmbH
 - Sr No: 93 | Row index: 92 | Company: DeepImmo GmbH
 - Sr No: 94 | Row index: 93 | Company: Degura GmbH
 - Sr No: 95 | Row index: 94 | Company: Deutsche Bahn AG
 - Sr No: 96 | Row index: 95 | Company: DevBoost GmbH
 - Sr No: 97 | Row index: 96 | Company: Doctolib GmbH";test_new.xlsx;2026-01-26 11:41:28.079749+00;2026-01-26 11:41:29.608959+00;10
f1505400-3340-4605-bea2-e7eacdd6eba4;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;stepstone_leads_domain+company-26012026-3-batch-100-entries - Main_Data.csv;2026-01-26 12:11:29.890934+00;2026-01-26 12:13:31.077483+00;10
de327fcb-5738-407e-bc3a-04f6125273dd;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;3-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-01-27 10:54:52.647532+00;2026-01-27 10:54:59.216918+00;10
d154f8fe-7f29-4b6c-862c-108cae8d5a03;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;StepStone-Sales-Only-Vertriebsleiter-höhere-Stellen-IT-27012026-#8-second100 - Main_Data (2).csv;2026-01-27 11:05:58.976959+00;2026-01-27 11:14:41.496302+00;10
bc84ca1c-5ed9-4580-aea4-2d1f6faf24c8;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;1-NonexistingCompany.xlsx;2026-01-27 12:26:52.339667+00;2026-01-27 12:26:57.481762+00;10
3f901b41-3fe2-435d-9c4f-c4f3edc0f38d;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;processing;;;File1_101-200-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-02-02 09:22:12.946228+00;2026-02-02 09:29:14.560484+00;10
c39719b8-5918-4714-a031-86a371b7e4b5;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;1-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-02-03 20:34:30.779014+00;2026-02-03 20:34:44.325193+00;10
2fbf2baa-ca78-4b99-af6f-277784bf9c0c;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;error;;Permissible credit limit exceeded. Please upgrade your quota.;411-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-01-25 14:39:46.401853+00;2026-01-25 15:03:40.96359+00;10
3cee8b84-dc80-47e1-9695-e395f0d96da1;4272e641-ed75-4390-8100-98e4ed949581;manual;amasol GmbH;amasol.de;[];Germany;"[""Owner"",""C-Suite (CXO)"",""Partner""]";completed;;;;2026-02-12 13:38:23.690007+00;2026-02-12 13:38:33.540904+00;2
0a7b88ec-ba42-435f-a87b-5fbc6f334e5b;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;3-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-02-02 09:47:47.287296+00;2026-02-02 09:48:30.579135+00;10
48a7c4a5-b489-4728-85f2-fc3da58676a9;b71b9ee5-7c13-403f-b46a-97efa3a316d1;manual;1und1;1und1.net;[];;"[""C-Suite (CXO)"",""Director"",""Senior""]";completed;;;;2026-02-03 20:35:43.224062+00;2026-02-03 20:35:53.323905+00;3
e0ae8fdd-c77f-4b9a-81b9-be073c6056a7;4272e641-ed75-4390-8100-98e4ed949581;bulk_people_enrichment;;;;;;completed;;;Entsorgungstalente-Bulk-People-Enrichment-unternehmen_mit_ap-10-batch (1119) - Main_Data.csv;2026-02-17 09:13:10.212259+00;2026-02-17 09:38:50.523448+00;10
6a4725c5-3d68-4721-829c-86fc8b7e5e01;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;processing;;;BulkSearch_Template (1).xlsm;2026-01-30 13:26:38.512765+00;2026-01-30 13:26:39.210726+00;10
57478c5a-f84e-45f7-a9c0-cd92e2cea3c3;bba17cb9-8d78-4503-8b1d-f47a3cd2e4f8;bulk_people_enrichment;;;;;;error;;Permissible credit limit exceeded. Please upgrade your quota.;Bulk_PeopleEnrichment_Template.xlsx;2026-02-04 09:33:58.017206+00;2026-02-04 09:38:47.994857+00;10
150db1e5-626c-4e0f-b6d7-343f21ace89c;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;processing;;;BulkSearch_Template (1).xlsm;2026-01-30 13:26:44.920089+00;2026-01-30 13:29:27.170025+00;10
07a2c93c-71a9-4379-a818-0718f31ce0fd;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;3-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-01-30 13:42:14.799349+00;2026-01-30 13:42:34.073724+00;10
19861708-ff20-450b-ad01-00cbf4cfada7;b71b9ee5-7c13-403f-b46a-97efa3a316d1;manual;Bosch;bosch.com;[];;"[""Owner"",""Partner"",""C-Suite (CXO)"",""VP"",""SVP"",""EVP"",""Director"",""Senior Manager"",""Manager"",""Team Lead"",""Senior"",""Mid-Level"",""Entry Level"",""Intern"",""Training""]";completed;;;;2026-01-30 13:44:08.863971+00;2026-01-30 13:44:21.045436+00;3
31239ef1-dd96-4379-aa29-13bb28ac40cb;bba17cb9-8d78-4503-8b1d-f47a3cd2e4f8;manual;bosch;bosch.de;[];Germany;"[""C-Suite (CXO)"",""Director"",""Manager""]";completed;;;;2026-02-16 07:02:50.478138+00;2026-02-16 07:03:16.893159+00;2
8777bc64-ce8a-41b8-bbe8-e644149879ae;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;processing;;;ststone-leads-02022026-batch7 - Main_Data.csv;2026-02-02 08:27:19.864644+00;2026-02-02 08:29:20.547512+00;10
e16e28a4-1e25-4449-956b-0d971b70836f;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;ststone-leads-02022026-batch1 - Main_Data.csv;2026-02-02 08:08:42.447173+00;2026-02-02 08:43:32.959405+00;10
d645d61a-210d-44f6-b6af-4fee2d0a9d8c;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;processing;;;File1_0-100-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-02-02 09:20:59.972958+00;2026-02-02 09:21:05.512648+00;10
c14c38f8-9bb5-40db-ba43-86628eb96d20;4272e641-ed75-4390-8100-98e4ed949581;bulk_people_enrichment;;;;;;completed;;;linkedin_04022026-company_level_mit_ap_1_batch - Main_Data (1).csv;2026-02-10 08:48:55.709286+00;2026-02-10 08:58:12.702882+00;10
5ef2788f-22bb-4532-b8da-3a65500b4355;4272e641-ed75-4390-8100-98e4ed949581;manual;amasol GmbH;amasol.de;[];Germany;"[""Partner"",""C-Suite (CXO)"",""Owner""]";completed;;;;2026-02-12 13:37:35.051817+00;2026-02-12 13:37:42.921149+00;1
d0e23ebc-a335-4b62-8142-f1170091dcaa;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;ststone-leads-02022026-batch2 - Main_Data (1).csv;2026-02-02 10:05:20.438112+00;2026-02-02 10:18:41.674994+00;10
63f4754b-bd26-4cca-b72d-120614b30c1d;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;ststone-leads-02022026-batch3 - Main_Data (1).csv;2026-02-02 10:05:39.818785+00;2026-02-02 10:19:53.537263+00;10
d616f126-f24d-4455-8c2e-e5cfc38de71b;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;ststone-leads-02022026-batch7 - Main_Data (1).csv;2026-02-02 10:06:57.212524+00;2026-02-02 10:22:42.117423+00;10
ae6548b1-23aa-41ea-9d8f-369585a34aa1;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;ststone-leads-02022026-batch6 - Main_Data (1).csv;2026-02-02 10:06:43.364562+00;2026-02-02 10:27:57.832908+00;10
6f19ad8a-7e91-417b-ae5a-089d2901b879;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;ststone-leads-02022026-batch1 - Main_Data (1).csv;2026-02-02 10:04:57.801394+00;2026-02-02 10:53:33.162837+00;10
fd32d69d-2b10-42e7-9443-1ff17f93e173;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;error;;Error in workflow, the backend team has been notified. Please try again later!;Entsorgungstalente_SearchperDomain-8-Batch - Main_Data.csv;2026-02-17 12:58:44.4898+00;2026-02-17 13:02:25.495387+00;10
2671d297-9930-4218-bab8-ad7995ab8e84;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;1-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-02-02 13:37:23.288007+00;2026-02-02 13:41:47.34419+00;10
8b44dab7-4a10-47eb-9f03-8b93575a8a6d;4272e641-ed75-4390-8100-98e4ed949581;bulk_people_enrichment;;;;;;completed;;;Entsorgungstalente-Bulk-People-Enrichment-unternehmen_mit_ap-5-batch (1119) - Main_Data.csv;2026-02-17 09:02:58.403504+00;2026-02-17 09:31:09.119781+00;10
b2471f11-b76d-40e7-b9fa-87b51b5554dc;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk_people_enrichment;;;;;;completed;;;Bulk_PeopleEnrichment_5names.xlsx;2026-02-17 11:18:06.691658+00;2026-02-17 11:18:23.665287+00;10
2a6efdc9-e06e-43f2-beaa-557fba21fb08;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk_people_enrichment;;;;;;completed;;;Bulk_PeopleEnrichment_5names.xlsx;2026-02-17 11:21:00.169915+00;2026-02-17 11:21:09.105295+00;10
e95215e8-4c83-4938-834a-0d7b1757f0e9;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;Entsorgungstalente_SearchperDomain-2-Batch - Main_Data.csv;2026-02-17 13:00:36.281424+00;2026-02-17 13:18:53.226806+00;10
bfa19807-27da-408b-9ffa-ba7ae37b3f83;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;Entsorgungstalente_SearchperDomain-6-Batch - Main_Data.csv;2026-02-17 12:59:23.778312+00;2026-02-17 13:07:58.336371+00;10
30e10a33-d680-44ab-aed9-3d9ddf344069;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;Entsorgungstalente_SearchperDomain-5-Batch - Main_Data.csv;2026-02-17 12:59:33.359794+00;2026-02-17 13:10:55.691288+00;10
4c210ea8-fed7-4503-9e35-893524c99fbd;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;Entsorgungstalente_SearchperDomain-4-Batch - Main_Data.csv;2026-02-17 13:00:00.248744+00;2026-02-17 13:13:31.752105+00;10
0c66fb58-0e3d-4231-87d8-01f589e8924f;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;Entsorgungstalente_SearchperDomain-3-Batch - Main_Data.csv;2026-02-17 13:00:28.059597+00;2026-02-17 13:16:40.120014+00;10
ba9e9e04-e68f-4566-8bab-4205f7613056;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;Entsorgungstalente_SearchperDomain-9-Batch - Main_Data.csv;2026-02-17 12:58:26.10676+00;2026-02-17 13:01:44.086841+00;10
